,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
170,34.200000000001765,-0.017453292519943295,0.21649753039282404,10.028026361656396,10.359067691760158,185.4117521632202,186.20243039184587,30.12943985596314,249.27579162232894,40.5073566459851,0.0,0.0,0.0,12.262789878557578,0.0,-0.507356645985098,0.0,12.262789878557578,0.0
171,34.400000000001725,-0.017453292519943295,0.2165260604667047,10.027815603041894,10.358843656242327,185.38535694473984,186.18605313362656,30.125150628670855,249.2403208221519,40.50159263519232,0.0,0.0,0.0,12.261310115190705,0.0,-0.501592635192317,0.0,12.261310115190705,0.0
172,34.600000000001685,-0.017453292519943295,0.21655353208666708,10.02761265424607,10.35862792280485,185.3604355550113,186.1712700488477,30.121100898790235,249.2068316836555,40.49615064474467,0.0,0.0,0.0,12.259917951327674,0.0,-0.49615064474466664,0.0,12.259917951327674,0.0
173,34.800000000001646,-0.017453292519943295,0.21657992706295665,10.027417650701933,10.358420635380726,185.33700373799655,186.1580904859163,30.117293224717667,249.17534536345713,40.4910341125959,0.0,0.0,0.0,12.258614266289019,0.0,-0.4910341125958979,0.0,12.258614266289019,0.0
174,35.000000000001606,-0.017453292519943295,0.21660522790479772,10.027230722660356,10.358221932394931,185.31507629861542,186.14652278195126,30.11373001225502,249.1458817555762,40.486246271527406,0.0,0.0,0.0,12.257399883510153,0.0,-0.4862462715274063,0.0,12.257399883510153,0.0
175,35.200000000001566,-0.017453292519943295,0.2166294178335647,10.027051995089332,10.358031946657416,185.29466709338357,186.1365742574847,30.110413513088343,249.11845947885246,40.48179014710367,0.0,0.0,0.0,12.256275570021268,0.0,-0.4817901471036734,0.0,12.256275570021268,0.0
176,35.400000000001526,-0.017453292519943295,0.2166524807954541,10.026881587577014,10.357850805260158,185.2757890216407,186.1282512118037,30.107345823362436,249.09309586516375,40.47766855575767,0.0,0.0,0.0,12.25524203596286,0.0,-0.477668555757667,0.0,12.25524203596286,0.0
177,35.60000000000149,-0.017453292519943295,0.21667440147363257,10.0267196142387,10.357678629478361,185.25845401738482,186.12155891892675,30.104528882353918,249.0698069484504,40.47388410300729,0.0,0.0,0.0,12.254299934137192,0.0,-0.47388410300729333,0.0,12.254299934137192,0.0
178,35.80000000000145,-0.017453292519943295,0.21669516529986532,10.026566183627768,10.35751553467589,185.242673041708,186.11650162423288,30.101964471242024,249.04860745455284,40.47043918180402,0.0,0.0,0.0,12.253449859595973,0.0,-0.4704391818040179,0.0,12.253449859595973,0.0
179,36.00000000000141,-0.017453292519943295,0.21671475846559513,10.026421398650776,10.357361630215117,185.22845607584208,186.11308254172934,30.09965421197855,249.02951079186977,40.46733597101481,0.0,0.0,0.0,12.2526923492645,0.0,-0.46733597101481195,0.0,12.2526923492645,0.0
180,36.20000000000137,-0.017453292519943295,0.2167331679324691,10.026285356486754,10.357217019371195,185.21581211481956,186.11130385196986,30.097599566257745,249.01252904284232,40.464576434038314,0.0,0.0,0.0,12.252027881602533,0.0,-0.46457643403831383,0.0,12.252027881602533,0.0
181,36.40000000000133,-0.017453292519943295,0.21675038144230474,10.026158148510776,10.357081799250922,185.20474916175428,186.11116670062643,30.095801834586904,248.9976729562695,40.462162317556114,0.0,0.0,0.0,12.251456876302095,0.0,-0.46216231755611403,0.0,12.251456876302095,0.0
182,36.60000000000129,-0.017453292519943295,0.2167663875264702,10.026039860221983,10.356956060716296,185.1952742227409,186.11267119770196,30.09426215545755,248.9849519404608,40.46009515042003,0.0,0.0,0.0,12.250979694022366,0.0,-0.460095150420031,0.0,12.250979694022366,0.0
183,36.80000000000125,-0.017453292519943295,0.21678117551468903,10.025930571176016,10.356839888312775,185.1873933023837,186.11581641740617,30.09298150461886,248.97437405722926,40.458376242675996,0.0,0.0,0.0,12.250596636161905,0.0,-0.4583762426759961,0.0,12.250596636161905,0.0
